time,prefix,asID,OriginMatch,IRR,Parent,SameOrg,PC,Depen,Distance
1665730986,121.50.191.0/24,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.9935848534103888
1665751531,160.20.10.0/24,9860,0.0,0.0,0.0,0.0,0.0,0.0,0.9680725436722142
1665751531,160.20.8.0/24,9860,0.0,0.0,0.0,0.0,0.0,0.0,0.9680725436722142
1666109419,45.144.213.0/24,48678,0.0,0.0,0.0,0.0,0.0,0.0,0.9580657462766576
1666290973,192.169.5.0/24,7303,0.0,0.0,0.0,0.0,0.0,0.0,0.992241722748876
1666322594,131.72.169.0/24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9918753560766584
1666356020,131.72.169.0/24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.9936019827376552
1666429275,193.111.117.0/24,21859,0.0,0.0,0.0,0.0,1.0,0.0,0.9971014271472216
1666430734,212.193.6.0/24,48678,0.0,0.0,0.0,0.0,0.0,0.0,0.9940243107806038
1666463656,192.169.161.0/24,7303,0.0,0.0,0.0,0.0,0.0,0.0,0.992241722748876
1666566587,45.131.187.0/24,47924,0.0,0.0,0.0,0.0,0.0,0.0,0.9944275858161036
1666590221,190.26.30.0/24,6621,0.0,0.0,0.0,0.0,1.0,0.0,0.9829708711607612
1666641746,51.38.71.0/24,9498,0.0,0.0,0.0,0.0,0.0,0.0,0.9924697061269016
1666660801,217.68.217.0/24,6453,0.0,0.0,0.0,0.0,1.0,0.0,0.980028948760724
1666794938,94.154.124.0/24,8220,0.0,0.0,0.0,0.0,0.0,0.0,0.9902921552172982
1666811129,218.98.81.0/24,57844,0.0,0.0,0.0,0.0,0.0,0.0,0.9931050037457232
1666811129,218.98.82.0/24,57844,0.0,0.0,0.0,0.0,0.0,0.0,0.9931050037457232
1666859674,100.20.30.0/24,37063,0.0,0.0,0.0,0.0,0.0,0.0,0.9959906390940976
1666881954,103.190.179.0/24,59436,0.0,0.0,0.0,0.0,0.0,0.0,0.9727329609509616
1666958898,103.80.78.0/24,137532,0.0,0.0,0.0,0.0,1.0,0.0,0.9921959220544204
1666958898,103.80.79.0/24,137532,0.0,0.0,0.0,0.0,1.0,0.0,0.9576436427545572
1667063966,45.85.250.0/24,141158,0.0,0.0,0.0,0.0,0.0,0.0,0.9934674467852184
1667118348,93.93.246.0/24,210756,0.0,0.0,0.0,0.0,0.0,0.0,0.9936742201659112
1667186714,185.221.197.0/24,9107,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1667241845,217.119.129.0/24,9107,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1667290412,103.149.162.0/24,150150,0.0,0.0,0.0,0.0,1.0,0.0,0.9364573586721444
1667379100,31.3.223.0/24,3356,0.0,0.0,0.0,0.0,0.0,0.0,0.9922496258602362
1667459501,2a05:dfc7:1604::/48,203458,0.0,0.0,0.0,0.0,0.0,0.0,0.997332607981522
1667540157,172.62.0.0/24,265345,0.0,0.0,0.0,0.0,0.0,0.0,0.9918309484153822
1667540157,172.64.0.0/24,265345,0.0,0.0,0.0,0.0,0.0,0.0,0.9918309484153822
1667540157,172.66.0.0/24,265345,0.0,0.0,0.0,0.0,0.0,0.0,0.9918309484153822
1667582940,185.80.40.0/24,202532,0.0,0.0,0.0,0.0,0.0,0.0,0.9730638155107572
1667582940,185.80.42.0/24,202532,0.0,0.0,0.0,0.0,0.0,0.0,0.9730638155107572
1667775123,5.252.80.0/24,400328,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1667904210,94.137.79.0/24,400377,0.0,0.0,0.0,0.0,0.0,0.0,0.9883262630001683
1667982572,23.142.82.0/24,149064,0.0,0.0,0.0,0.0,0.0,0.0,0.996921366659554
1668014168,138.59.116.0/22,271791,0.0,0.0,0.0,0.0,0.0,0.0,0.8986426773635432
1668014168,170.245.34.0/24,271791,0.0,0.0,0.0,0.0,0.0,0.0,0.8986426773635432
1668087222,103.170.230.0/24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.9962485089074304
1668180456,194.180.49.0/24,38337,0.0,0.0,0.0,0.0,0.0,0.0,0.9931335277480848
1668245273,62.182.174.0/24,48678,0.0,0.0,0.0,0.0,0.0,0.0,0.9761859604515628
1668264229,212.70.189.0/24,202199,0.0,0.0,0.0,0.0,0.0,0.0,0.995018881797032
1668624282,154.197.25.0/24,269931,0.0,0.0,0.0,0.0,0.0,0.0,0.5802158661405141
1668665419,146.19.93.0/24,12735,0.0,0.0,0.0,0.0,0.0,0.0,0.962849978841526
1668750714,81.246.7.0/24,6663,0.0,0.0,0.0,0.0,0.0,0.0,0.9613848503835332
1668804617,2803:df10::/32,61448,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1668819075,45.139.8.0/24,42440,0.0,0.0,0.0,0.0,0.0,1.0,0.9948304468053796
1668902322,193.221.112.0/24,213306,0.0,0.0,0.0,0.0,1.0,0.0,0.8991417062864769
1669023460,79.175.66.0/24,212384,0.0,0.0,0.0,0.0,0.0,0.0,0.9923497266930712
1669051209,180.178.150.0/24,139879,0.0,0.0,0.0,0.0,1.0,1.0,0.8302363374098829
1669081354,2400:cb00:611::/48,24550,0.0,0.0,0.0,0.0,1.0,0.0,0.621206340822428
1669249423,126.99.110.0/24,174,0.0,0.0,0.0,0.0,0.0,0.0,0.9969806687821812
1669249675,185.65.204.0/24,15924,0.0,0.0,0.0,0.0,0.0,0.0,0.9800656796618746
1669249675,185.65.205.0/24,15924,0.0,0.0,0.0,0.0,0.0,0.0,0.9800656796618746
1669283736,85.154.211.0/24,211510,0.0,0.0,0.0,0.0,0.0,0.0,0.9869093166084404
1669304616,185.74.35.0/24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.9933658603918748
1669334882,163.5.145.0/24,30823,0.0,0.0,0.0,0.0,0.0,0.0,0.9661013989931652
1669350429,101.178.4.0/23,149290,0.0,0.0,0.0,0.0,0.0,0.0,0.9878814168347984
1669375324,103.159.150.0/24,1339967,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1669473612,31.3.1.0/24,59239,0.0,0.0,0.0,0.0,0.0,0.0,0.990038530041612
1669483745,185.204.2.0/24,15399,0.0,0.0,0.0,0.0,0.0,0.0,0.9898555943507334
1669483764,197.80.0.0/13,15399,0.0,0.0,0.0,0.0,0.0,0.0,0.9763756825503024
1669483742,37.57.137.0/24,15399,0.0,0.0,0.0,0.0,0.0,0.0,0.9883905411244964
1669483747,91.198.174.0/24,15399,0.0,0.0,0.0,0.0,0.0,0.0,0.9955841346902002
1669598964,103.88.139.0/24,38442,0.0,0.0,0.0,0.0,1.0,0.0,0.9833591025774524
1669706640,154.16.183.0/24,60781,0.0,0.0,0.0,0.0,0.0,0.0,0.993973411866091
1669749699,185.127.129.0/24,212027,0.0,0.0,0.0,0.0,1.0,0.0,0.9478649763850896
1669822828,200.240.111.0/24,6147,0.0,0.0,0.0,0.0,0.0,0.0,0.9803958040268904
1669968767,93.222.104.0/23,5398,0.0,0.0,0.0,0.0,0.0,0.0,0.8348698945855202
1670279658,103.149.121.0/24,139952,0.0,0.0,0.0,0.0,1.0,0.0,0.5932638921601954
1670359094,193.233.128.0/22,64080,0.0,0.0,0.0,0.0,0.0,0.0,0.9940414952507832
1670359094,193.233.216.0/22,64080,0.0,0.0,0.0,0.0,0.0,0.0,0.9918833695867416
1670389005,2400:70e0:bab::/48,38136,0.0,0.0,0.0,0.0,0.0,0.0,0.9776241220003432
1670409617,95.47.98.0/24,39728,0.0,0.0,0.0,0.0,0.0,1.0,0.9485787058539435
1670425766,185.146.0.0/24,262287,0.0,0.0,0.0,0.0,0.0,0.0,0.9957440560209712
1670456867,185.128.36.0/24,207734,0.0,0.0,0.0,0.0,0.0,0.0,0.9873282384164306
1670772562,103.147.24.0/24,65830,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1670867096,149.126.197.0/24,22773,0.0,0.0,0.0,0.0,0.0,0.0,0.9948456282893846
1670867096,46.3.158.0/24,22773,0.0,0.0,0.0,0.0,0.0,0.0,0.9967961782228336
1670867096,46.3.159.0/24,22773,0.0,0.0,0.0,0.0,0.0,0.0,0.9967314893013208
1670867096,46.3.202.0/24,22773,0.0,0.0,0.0,0.0,0.0,0.0,0.963178854497952
1671027096,5.39.251.0/24,211439,0.0,0.0,0.0,0.0,0.0,0.0,0.9468602612905648
1671163722,145.5.148.0/24,4761,0.0,0.0,0.0,0.0,0.0,0.0,0.9946092401876307
1671211210,31.133.38.0/24,8854,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1671261816,179.191.184.0/24,33182,0.0,0.0,0.0,0.0,0.0,0.0,0.9938734395202896
1671314402,154.16.183.0/24,60781,0.0,0.0,0.0,0.0,0.0,0.0,0.993973411866091
1671518103,178.20.208.0/24,48147,0.0,0.0,0.0,0.0,0.0,0.0,0.9900801086526068
1671518683,213.204.16.0/24,212384,0.0,0.0,0.0,0.0,0.0,0.0,0.9926107455713506
1671523133,103.79.228.0/23,4812,0.0,0.0,0.0,0.0,1.0,1.0,0.9255517799609538
1671629499,185.234.14.0/24,41689,0.0,0.0,0.0,0.0,0.0,1.0,0.9824581964014638
1671675799,87.236.209.0/24,41689,0.0,0.0,0.0,0.0,0.0,1.0,0.9887369680982764
1671750112,170.238.201.137/32,36236,0.0,0.0,0.0,0.0,1.0,0.0,0.9923156633964028
1671821817,195.58.52.0/24,29470,0.0,0.0,0.0,0.0,0.0,0.0,0.9733506245492222
1672316666,45.154.105.0/24,40676,0.0,0.0,0.0,0.0,0.0,0.0,0.995475488088252
1672316666,91.199.163.0/24,63023,0.0,0.0,0.0,0.0,0.0,0.0,0.9918784055109432
1672328286,212.192.210.0/24,262287,0.0,0.0,0.0,0.0,1.0,0.0,0.9858251394516696
1672331457,45.94.6.0/24,48678,0.0,0.0,0.0,0.0,0.0,0.0,0.932015627735377
1672408217,2a05:1084:c00::/40,203867,0.0,0.0,0.0,0.0,0.0,0.0,0.9962814001224676
1672627788,185.74.222.0/24,53363,0.0,0.0,0.0,0.0,0.0,0.0,0.9967064039960486
1672639086,103.162.24.0/24,137085,0.0,0.0,0.0,0.0,0.0,0.0,0.9809635703511552
1672697796,5.135.120.0/24,56630,0.0,0.0,0.0,0.0,0.0,0.0,0.9709143806635476
1672730209,194.87.22.0/24,48678,0.0,0.0,0.0,0.0,0.0,0.0,0.9819356026944108
1672745781,185.100.148.0/22,203,0.0,0.0,0.0,0.0,0.0,0.0,0.9926048309496676
1672755707,212.111.218.0/24,43260,0.0,0.0,0.0,0.0,0.0,0.0,0.994036087132495
1672789503,200.34.171.0/24,10753,0.0,0.0,0.0,0.0,0.0,0.0,0.9825110970649882
1672925407,193.221.192.0/24,206873,0.0,0.0,0.0,0.0,0.0,0.0,0.9832343675139452
1673068164,91.216.185.0/24,213035,0.0,0.0,0.0,0.0,0.0,0.0,0.9938644152422058
1673079066,213.176.88.0/24,15611,0.0,0.0,0.0,0.0,0.0,0.0,0.9900791143539986
1673079066,213.176.89.0/24,15611,0.0,0.0,0.0,0.0,0.0,0.0,0.9900791143539986
1673192883,89.46.177.0/24,51440,0.0,0.0,0.0,0.0,0.0,0.0,0.9826514736967208
1673504727,2803:d9c0:1::/48,174,0.0,0.0,0.0,0.0,0.0,1.0,0.9924427898744638
1673517787,212.25.56.0/24,200,0.0,0.0,0.0,0.0,0.0,0.0,0.9889037526999348
1673602900,104.143.229.0/24,9009,0.0,0.0,0.0,0.0,0.0,0.0,0.9708077925798833
1673704506,103.248.52.0/24,150678,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1673704506,103.248.55.0/24,150678,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1673804471,82.102.15.0/24,41689,0.0,0.0,0.0,0.0,0.0,1.0,0.9881917300762676
1674033962,103.112.177.0/24,131284,0.0,0.0,0.0,0.0,0.0,0.0,0.8238400140905526
1674033962,103.112.178.0/24,131284,0.0,0.0,0.0,0.0,0.0,0.0,0.8238400140905526
1674140286,194.15.151.0/24,211459,0.0,0.0,0.0,0.0,0.0,0.0,0.9936224050922003
1674173389,190.196.224.0/24,266176,0.0,0.0,0.0,0.0,0.0,0.0,0.97211702356233
1674197825,89.46.10.0/24,211936,0.0,0.0,0.0,0.0,0.0,0.0,0.9528402663159832
1674297030,103.52.34.0/24,55714,0.0,0.0,0.0,0.0,0.0,0.0,0.6139962450158775
1674378883,105.201.96.0/20,36947,0.0,0.0,0.0,0.0,0.0,0.0,0.982522096572548
1674468529,95.46.166.0/23,57764,0.0,0.0,0.0,0.0,0.0,0.0,0.978283955569897
1674511580,2a05:dfc7:5000::/39,212477,0.0,0.0,0.0,0.0,1.0,0.0,0.9734400351243012
1674511580,2a12:dd47:b000::/36,212477,0.0,0.0,0.0,0.0,1.0,0.0,0.9920230615251072
1674549307,166.1.188.0/24,210654,0.0,0.0,0.0,0.0,0.0,0.0,0.9954831865196956
1674561925,20.20.0.0/20,150464,0.0,0.0,0.0,0.0,0.0,0.0,0.996958504056182
1674671731,45.45.45.0/24,264212,0.0,0.0,0.0,0.0,0.0,0.0,0.991453843434052
1674993989,31.129.30.0/24,48678,0.0,0.0,0.0,0.0,0.0,0.0,0.993570498938796
1675152212,137.59.4.0/24,133034,0.0,0.0,0.0,0.0,0.0,0.0,0.9906602476898132
1675152212,137.59.6.0/24,133034,0.0,0.0,0.0,0.0,0.0,0.0,0.9906602476898132
1675154041,64.50.174.0/24,8100,0.0,0.0,0.0,0.0,1.0,0.0,0.985866257391434
1675155900,185.145.52.0/24,139482,0.0,0.0,0.0,0.0,0.0,0.0,0.9957971487719414
1675155900,83.147.11.0/24,139482,0.0,0.0,0.0,0.0,0.0,0.0,0.9958051945694196
1675670320,199.250.248.0/24,7473,0.0,0.0,0.0,0.0,0.0,0.0,0.9970047863475908
1675689256,107.187.124.0/24,197328,0.0,0.0,0.0,0.0,0.0,0.0,0.9356871067775672
1675697500,78.110.2.0/24,358,0.0,0.0,0.0,0.0,0.0,0.0,0.9953860971256736
1675940818,192.200.10.0/24,4761,0.0,0.0,0.0,0.0,0.0,0.0,0.9972693044186642
1676291630,45.141.52.0/24,56322,0.0,0.0,0.0,0.0,0.0,0.0,0.994553011157263
1676451850,172.8.0.0/16,9498,0.0,0.0,0.0,0.0,0.0,0.0,0.9962442122963908
1676560457,46.253.12.0/24,9002,0.0,0.0,0.0,0.0,0.0,0.0,0.9668367641519264
1676583066,199.217.104.0/24,17557,0.0,0.0,0.0,0.0,0.0,0.0,0.9955897265774938
1676583066,199.217.105.0/24,17557,0.0,0.0,0.0,0.0,0.0,0.0,0.9955897265774938
1676660507,140.99.1.0/24,1239,0.0,0.0,0.0,0.0,0.0,0.0,0.9972780228038493
1676660507,194.87.226.0/24,1239,0.0,0.0,0.0,0.0,0.0,0.0,0.96915839805186
1676765463,164.160.68.0/22,37054,0.0,0.0,0.0,0.0,0.0,0.0,0.9269264131550792
1676977447,140.90.101.0/24,7602,0.0,0.0,0.0,0.0,0.0,0.0,0.9975572391568877
1677042276,202.9.209.0/24,4797,0.0,0.0,0.0,0.0,0.0,0.0,0.9859201259249468
1677143003,109.203.162.0/24,43260,0.0,0.0,0.0,0.0,0.0,0.0,0.993885856630547
1677192012,93.115.254.0/24,203458,0.0,0.0,0.0,0.0,0.0,0.0,0.9806866146936184
1677255618,103.118.44.0/24,6461,0.0,0.0,0.0,0.0,0.0,0.0,0.9962697553711314
1677294445,118.99.26.0/24,32181,0.0,0.0,0.0,0.0,0.0,0.0,0.9966822451400668
1677294445,118.99.31.0/24,32181,0.0,0.0,0.0,0.0,0.0,0.0,0.9966822451400668
1677438763,5.112.175.0/24,41689,0.0,0.0,0.0,0.0,0.0,0.0,0.5562466489993507
1677460945,195.191.44.0/24,41689,0.0,0.0,0.0,0.0,0.0,0.0,0.8630161570078436
1677469687,103.118.44.0/24,135735,0.0,0.0,0.0,0.0,0.0,0.0,0.9795008675353816
1677482354,167.179.128.0/24,133200,0.0,0.0,0.0,0.0,0.0,0.0,0.9900713220893184
1677487665,172.10.10.0/24,18229,0.0,0.0,0.0,0.0,0.0,0.0,0.996066875422932
1677519747,172.70.180.0/24,25106,0.0,0.0,0.0,0.0,0.0,0.0,0.7573807641367344
1677519747,176.58.53.0/24,25106,0.0,0.0,0.0,0.0,0.0,0.0,0.937802095029056
1677519729,185.190.189.0/24,25106,0.0,0.0,0.0,0.0,0.0,0.0,0.937802095029056
1677519991,185.63.17.0/24,47169,0.0,0.0,0.0,0.0,0.0,0.0,0.9934745019668816
1677519738,78.41.107.0/24,25106,0.0,0.0,0.0,0.0,0.0,0.0,0.937802095029056
1677519738,80.72.218.0/24,25106,0.0,0.0,0.0,0.0,0.0,0.0,0.937802095029056
1677596038,194.15.151.0/24,211459,0.0,0.0,0.0,0.0,0.0,0.0,0.9936224050922003
1677658778,45.148.117.0/24,58057,0.0,0.0,0.0,0.0,0.0,0.0,0.9025330281770128
1677658778,45.148.118.0/24,58057,0.0,0.0,0.0,0.0,1.0,0.0,0.8588520825869398
1677704991,185.115.136.0/24,272148,0.0,0.0,0.0,0.0,0.0,0.0,0.994496903664052
1677704752,2001:1248:5500::/42,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9903372511404722
1677704752,2001:1248:5540::/42,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9903372511404722
1677704794,2403:b00:1::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9957325789740176
1677704794,2403:b00::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9957325789740176
1677704779,2620:16d:700::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9932741558446652
1677704780,2802:0:48::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9827507798631236
1677704780,2802:0:49::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9827507798631236
1677704780,2803:3360:4000::/34,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9481593758034784
1677704780,2803:3360:8000::/33,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9481593758034784
1677704787,2804:680:f00::/40,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.8917760665838177
1677704780,2a00:86c0:1051::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9916982280084544
1677704780,2a00:86c0:2022::/48,269000,0.0,0.0,0.0,0.0,0.0,0.0,0.9916982280084544
1677716383,185.68.233.0/24,39356,0.0,0.0,0.0,0.0,0.0,0.0,0.9892080252655154
1677852070,155.193.14.0/24,3257,0.0,0.0,0.0,0.0,0.0,0.0,0.973685895235135
1678033829,2602:fb54:143::/48,212477,0.0,0.0,0.0,0.0,0.0,0.0,0.9734400351243012
1678183964,52.119.190.0/24,9498,0.0,0.0,0.0,0.0,0.0,0.0,0.991602171150305
1678206513,92.118.229.0/24,48357,0.0,0.0,0.0,0.0,0.0,0.0,0.9930202007853984
1678269250,66.118.245.0/24,61317,0.0,0.0,0.0,0.0,0.0,0.0,0.9935487083741932
1678311145,2803:2e90::/32,52468,0.0,0.0,0.0,0.0,0.0,0.0,0.9460893855005876
1678329737,185.231.113.0/24,42440,0.0,0.0,0.0,0.0,0.0,1.0,0.9889571971730172
1678550386,31.187.78.0/24,12400,0.0,0.0,0.0,0.0,0.0,0.0,0.995091586070108
1678588405,45.137.16.0/24,212219,0.0,0.0,0.0,0.0,0.0,0.0,0.99121043903344
1678635156,132.255.196.0/24,24429,0.0,0.0,0.0,0.0,0.0,0.0,0.9960373282862776
1678973839,192.0.4.0/24,7303,0.0,0.0,0.0,0.0,0.0,0.0,0.9890786471213588
1679123560,202.73.5.0/24,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.996959140915543
1679234641,194.0.182.0/24,36236,0.0,0.0,0.0,0.0,0.0,1.0,0.9931945763811484
1679334488,80.158.74.0/24,450756610,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1601401585,191.101.242.0/24,1221,0.0,0.0,0.0,0.0,1.0,0.0,0.9961738317825628
1634115507,5.20.240.0/20,212046,0.0,0.0,0.0,0.0,0.0,0.0,0.5022290284569151
1618580940,115.117.191.0/24,55410,0.0,0.0,0.0,0.0,1.0,0.0,0.9079820665447622
1585769584,140.174.24.0/24,12389,0.0,0.0,0.0,0.0,1.0,0.0,0.9946901370167078
1653982080,203.223.94.0/23,38744,0.0,0.0,0.0,0.0,0.0,0.0,0.022846388579641736
1601402284,103.148.251.0/24,1221,0.0,0.0,0.0,0.0,1.0,1.0,0.8979103155306137
1601402455,203.20.20.0/22,1221,0.0,0.0,0.0,0.0,0.0,1.0,0.9108062118060122
1601402455,202.90.39.0/24,1221,0.0,0.0,0.0,0.0,1.0,0.0,0.8854328462968937
1585769391,80.239.236.0/23,12389,0.0,0.0,0.0,0.0,1.0,0.0,0.9781560727253584
1601401880,68.65.248.0/21,1221,0.0,0.0,0.0,0.0,1.0,0.0,0.9975064091820011
1585769434,84.38.180.0/24,12389,0.0,0.0,0.0,0.0,1.0,0.0,0.9662706932461078
